,link_title,channel,no_of_views,time_uploaded,comment,upvotes,no_contract,comments_str,tokenized,lower,no_punct,no_stopwords,pos_tags,wordnet_pos,lemmatized
173,Johnson & Johnson unveils one-dose COVID-19 jab,Sky News,"82,180 views","Jan 29, 2021",Jheeze!!! Yes the Johnson mob this is a great way to bounce back from poisoning us for years with asbestos! 😂😂😂,29,"['Jheeze!!!', 'Yes', 'the', 'Johnson', 'mob', 'this', 'is', 'a', 'great', 'way', 'to', 'bounce', 'back', 'from', 'poisoning', 'us', 'for', 'years', 'with', 'asbestos!', '😂😂😂']",Jheeze!!! Yes the Johnson mob this is a great way to bounce back from poisoning us for years with asbestos! 😂😂😂,"['Jheeze', '!', '!', '!', 'Yes', 'the', 'Johnson', 'mob', 'this', 'is', 'a', 'great', 'way', 'to', 'bounce', 'back', 'from', 'poisoning', 'us', 'for', 'years', 'with', 'asbestos', '!', '😂😂😂']","['jheeze', '!', '!', '!', 'yes', 'the', 'johnson', 'mob', 'this', 'is', 'a', 'great', 'way', 'to', 'bounce', 'back', 'from', 'poisoning', 'us', 'for', 'years', 'with', 'asbestos', '!', '😂😂😂']","['jheeze', 'yes', 'the', 'johnson', 'mob', 'this', 'is', 'a', 'great', 'way', 'to', 'bounce', 'back', 'from', 'poisoning', 'us', 'for', 'years', 'with', 'asbestos', '😂😂😂']","['jheeze', 'yes', 'johnson', 'mob', 'great', 'way', 'bounce', 'back', 'poisoning', 'us', 'years', 'asbestos', '😂😂😂']","[('jheeze', 'NN'), ('yes', 'NNS'), ('johnson', 'NN'), ('mob', 'RB'), ('great', 'JJ'), ('way', 'NN'), ('bounce', 'NN'), ('back', 'RB'), ('poisoning', 'VBG'), ('us', 'PRP'), ('years', 'NNS'), ('asbestos', 'VBP'), ('😂😂😂', 'NN')]","[('jheeze', 'n'), ('yes', 'n'), ('johnson', 'n'), ('mob', 'n'), ('great', 'a'), ('way', 'n'), ('bounce', 'n'), ('back', 'n'), ('poisoning', 'v'), ('us', 'n'), ('years', 'n'), ('asbestos', 'v'), ('😂😂😂', 'n')]","['jheeze', 'yes', 'johnson', 'mob', 'great', 'way', 'bounce', 'back', 'poison', 'u', 'year', 'asbestos', '😂😂😂']"
174,Johnson & Johnson unveils one-dose COVID-19 jab,Sky News,"82,180 views","Jan 29, 2021",Hidden secret formula: Asbestos,15,"['Hidden', 'secret', 'formula:', 'Asbestos']",Hidden secret formula: Asbestos,"['Hidden', 'secret', 'formula', ':', 'Asbestos']","['hidden', 'secret', 'formula', ':', 'asbestos']","['hidden', 'secret', 'formula', 'asbestos']","['hidden', 'secret', 'formula', 'asbestos']","[('hidden', 'JJ'), ('secret', 'JJ'), ('formula', 'NN'), ('asbestos', 'NN')]","[('hidden', 'a'), ('secret', 'a'), ('formula', 'n'), ('asbestos', 'n')]","['hidden', 'secret', 'formula', 'asbestos']"
175,Johnson & Johnson unveils one-dose COVID-19 jab,Sky News,"82,180 views","Jan 29, 2021","Johnson & Johnson , didn't their talcum powder cause cancer ? Seem to remember a big payout to some woman who it gave cancer to , something to do with asbestos being in some of it if I remember correctly.
Edit: just seen a few of the comments , seems I ""remembered correctly"".",59,"['Johnson', '&', 'Johnson', ',', 'did not', 'their', 'talcum', 'powder', 'because', 'cancer', '?', 'Seem', 'to', 'remember', 'a', 'big', 'payout', 'to', 'some', 'woman', 'who', 'it', 'gave', 'cancer', 'to', ',', 'something', 'to', 'do', 'with', 'asbestos', 'being', 'in', 'some', 'of', 'it', 'if', 'I', 'remember', 'correctly.', 'Edit:', 'just', 'seen', 'a', 'few', 'of', 'the', 'comments', ',', 'seems', 'I', '""remembered', 'correctly"".']","Johnson & Johnson , did not their talcum powder because cancer ? Seem to remember a big payout to some woman who it gave cancer to , something to do with asbestos being in some of it if I remember correctly. Edit: just seen a few of the comments , seems I ""remembered correctly"".","['Johnson', '&', 'Johnson', ',', 'did', 'not', 'their', 'talcum', 'powder', 'because', 'cancer', '?', 'Seem', 'to', 'remember', 'a', 'big', 'payout', 'to', 'some', 'woman', 'who', 'it', 'gave', 'cancer', 'to', ',', 'something', 'to', 'do', 'with', 'asbestos', 'being', 'in', 'some', 'of', 'it', 'if', 'I', 'remember', 'correctly', '.', 'Edit', ':', 'just', 'seen', 'a', 'few', 'of', 'the', 'comments', ',', 'seems', 'I', '``', 'remembered', 'correctly', ""''"", '.']","['johnson', '&', 'johnson', ',', 'did', 'not', 'their', 'talcum', 'powder', 'because', 'cancer', '?', 'seem', 'to', 'remember', 'a', 'big', 'payout', 'to', 'some', 'woman', 'who', 'it', 'gave', 'cancer', 'to', ',', 'something', 'to', 'do', 'with', 'asbestos', 'being', 'in', 'some', 'of', 'it', 'if', 'i', 'remember', 'correctly', '.', 'edit', ':', 'just', 'seen', 'a', 'few', 'of', 'the', 'comments', ',', 'seems', 'i', '``', 'remembered', 'correctly', ""''"", '.']","['johnson', 'johnson', 'did', 'not', 'their', 'talcum', 'powder', 'because', 'cancer', 'seem', 'to', 'remember', 'a', 'big', 'payout', 'to', 'some', 'woman', 'who', 'it', 'gave', 'cancer', 'to', 'something', 'to', 'do', 'with', 'asbestos', 'being', 'in', 'some', 'of', 'it', 'if', 'i', 'remember', 'correctly', 'edit', 'just', 'seen', 'a', 'few', 'of', 'the', 'comments', 'seems', 'i', '``', 'remembered', 'correctly', ""''""]","['johnson', 'johnson', 'talcum', 'powder', 'cancer', 'seem', 'remember', 'big', 'payout', 'woman', 'gave', 'cancer', 'something', 'asbestos', 'remember', 'correctly', 'edit', 'seen', 'comments', 'seems', '``', 'remembered', 'correctly', ""''""]","[('johnson', 'NN'), ('johnson', 'NN'), ('talcum', 'NN'), ('powder', 'NN'), ('cancer', 'NN'), ('seem', 'VBP'), ('remember', 'VB'), ('big', 'JJ'), ('payout', 'NN'), ('woman', 'NN'), ('gave', 'VBD'), ('cancer', 'NN'), ('something', 'NN'), ('asbestos', 'NNS'), ('remember', 'VBP'), ('correctly', 'RB'), ('edit', 'VBP'), ('seen', 'VBN'), ('comments', 'NNS'), ('seems', 'VBZ'), ('``', '``'), ('remembered', 'VBD'), ('correctly', 'RB'), (""''"", ""''"")]","[('johnson', 'n'), ('johnson', 'n'), ('talcum', 'n'), ('powder', 'n'), ('cancer', 'n'), ('seem', 'v'), ('remember', 'v'), ('big', 'a'), ('payout', 'n'), ('woman', 'n'), ('gave', 'v'), ('cancer', 'n'), ('something', 'n'), ('asbestos', 'n'), ('remember', 'v'), ('correctly', 'n'), ('edit', 'v'), ('seen', 'v'), ('comments', 'n'), ('seems', 'v'), ('``', 'n'), ('remembered', 'v'), ('correctly', 'n'), (""''"", 'n')]","['johnson', 'johnson', 'talcum', 'powder', 'cancer', 'seem', 'remember', 'big', 'payout', 'woman', 'give', 'cancer', 'something', 'asbestos', 'remember', 'correctly', 'edit', 'see', 'comment', 'seem', '``', 'remember', 'correctly', ""''""]"
176,Johnson & Johnson unveils one-dose COVID-19 jab,Sky News,"82,180 views","Jan 29, 2021","I prefer to spray myself with ""Covidover"" by Givanche",22,"['I', 'prefer', 'to', 'spray', 'myself', 'with', '""Covidover""', 'by', 'Givanche']","I prefer to spray myself with ""Covidover"" by Givanche","['I', 'prefer', 'to', 'spray', 'myself', 'with', '``', 'Covidover', ""''"", 'by', 'Givanche']","['i', 'prefer', 'to', 'spray', 'myself', 'with', '``', 'covidover', ""''"", 'by', 'givanche']","['i', 'prefer', 'to', 'spray', 'myself', 'with', '``', 'covidover', ""''"", 'by', 'givanche']","['prefer', 'spray', '``', 'covidover', ""''"", 'givanche']","[('prefer', 'NN'), ('spray', 'NN'), ('``', '``'), ('covidover', 'NN'), (""''"", ""''""), ('givanche', 'NN')]","[('prefer', 'n'), ('spray', 'n'), ('``', 'n'), ('covidover', 'n'), (""''"", 'n'), ('givanche', 'n')]","['prefer', 'spray', '``', 'covidover', ""''"", 'givanche']"
177,Johnson & Johnson unveils one-dose COVID-19 jab,Sky News,"82,180 views","Jan 29, 2021",Another vaccine to add to my collection,14,"['Another', 'vaccine', 'to', 'add', 'to', 'my', 'collection']",Another vaccine to add to my collection,"['Another', 'vaccine', 'to', 'add', 'to', 'my', 'collection']","['another', 'vaccine', 'to', 'add', 'to', 'my', 'collection']","['another', 'vaccine', 'to', 'add', 'to', 'my', 'collection']","['another', 'vaccine', 'add', 'collection']","[('another', 'DT'), ('vaccine', 'NN'), ('add', 'NN'), ('collection', 'NN')]","[('another', 'n'), ('vaccine', 'n'), ('add', 'n'), ('collection', 'n')]","['another', 'vaccine', 'add', 'collection']"
178,Johnson & Johnson unveils one-dose COVID-19 jab,Sky News,"82,180 views","Jan 29, 2021",lol - I trust every word I hear nowadays ...,48,"['lol', '-', 'I', 'trust', 'every', 'word', 'I', 'hear', 'nowadays', '...']",lol - I trust every word I hear nowadays ...,"['lol', '-', 'I', 'trust', 'every', 'word', 'I', 'hear', 'nowadays', '...']","['lol', '-', 'i', 'trust', 'every', 'word', 'i', 'hear', 'nowadays', '...']","['lol', 'i', 'trust', 'every', 'word', 'i', 'hear', 'nowadays', '...']","['lol', 'trust', 'every', 'word', 'hear', 'nowadays', '...']","[('lol', 'JJ'), ('trust', 'NN'), ('every', 'DT'), ('word', 'NN'), ('hear', 'NN'), ('nowadays', 'NNS'), ('...', ':')]","[('lol', 'a'), ('trust', 'n'), ('every', 'n'), ('word', 'n'), ('hear', 'n'), ('nowadays', 'n'), ('...', 'n')]","['lol', 'trust', 'every', 'word', 'hear', 'nowadays', '...']"
179,Johnson & Johnson unveils one-dose COVID-19 jab,Sky News,"82,180 views","Jan 29, 2021","Bruh, Johnson & Johnson?
Are they tryna inject us baby oil now? 😂😂😂😂",5,"['Bruh,', 'Johnson', '&', 'Johnson?', 'Are', 'they', 'tryna', 'inject', 'us', 'baby', 'oil', 'now?', '😂😂😂😂']","Bruh, Johnson & Johnson? Are they tryna inject us baby oil now? 😂😂😂😂","['Bruh', ',', 'Johnson', '&', 'Johnson', '?', 'Are', 'they', 'tryna', 'inject', 'us', 'baby', 'oil', 'now', '?', '😂😂😂😂']","['bruh', ',', 'johnson', '&', 'johnson', '?', 'are', 'they', 'tryna', 'inject', 'us', 'baby', 'oil', 'now', '?', '😂😂😂😂']","['bruh', 'johnson', 'johnson', 'are', 'they', 'tryna', 'inject', 'us', 'baby', 'oil', 'now', '😂😂😂😂']","['bruh', 'johnson', 'johnson', 'tryna', 'inject', 'us', 'baby', 'oil', '😂😂😂😂']","[('bruh', 'NN'), ('johnson', 'NN'), ('johnson', 'NN'), ('tryna', 'NN'), ('inject', 'VBP'), ('us', 'PRP'), ('baby', 'JJ'), ('oil', 'NN'), ('😂😂😂😂', 'NN')]","[('bruh', 'n'), ('johnson', 'n'), ('johnson', 'n'), ('tryna', 'n'), ('inject', 'v'), ('us', 'n'), ('baby', 'a'), ('oil', 'n'), ('😂😂😂😂', 'n')]","['bruh', 'johnson', 'johnson', 'tryna', 'inject', 'u', 'baby', 'oil', '😂😂😂😂']"
180,Johnson & Johnson unveils one-dose COVID-19 jab,Sky News,"82,180 views","Jan 29, 2021","Bloody hell, next will be Tescos own Vaccine. 29p",18,"['Bloody', 'hell,', 'next', 'will', 'be', 'Tescos', 'own', 'Vaccine.', '29p']","Bloody hell, next will be Tescos own Vaccine. 29p","['Bloody', 'hell', ',', 'next', 'will', 'be', 'Tescos', 'own', 'Vaccine', '.', '29p']","['bloody', 'hell', ',', 'next', 'will', 'be', 'tescos', 'own', 'vaccine', '.', '29p']","['bloody', 'hell', 'next', 'will', 'be', 'tescos', 'own', 'vaccine', '29p']","['bloody', 'hell', 'next', 'tescos', 'vaccine', '29p']","[('bloody', 'NN'), ('hell', 'NN'), ('next', 'JJ'), ('tescos', 'NN'), ('vaccine', 'NN'), ('29p', 'CD')]","[('bloody', 'n'), ('hell', 'n'), ('next', 'a'), ('tescos', 'n'), ('vaccine', 'n'), ('29p', 'n')]","['bloody', 'hell', 'next', 'tescos', 'vaccine', '29p']"
181,Johnson & Johnson unveils one-dose COVID-19 jab,Sky News,"82,180 views","Jan 29, 2021","THE MONEY COMPETITION IS ‘ON’!
EVERYONE WANTS THEIR SHARE OF THE PROFITS!!!",71,"['THE', 'MONEY', 'COMPETITION', 'IS', '‘ON’!', 'EVERYONE', 'WANTS', 'THEIR', 'SHARE', 'OF', 'THE', 'PROFITS!!!']",THE MONEY COMPETITION IS ‘ON’! EVERYONE WANTS THEIR SHARE OF THE PROFITS!!!,"['THE', 'MONEY', 'COMPETITION', 'IS', '‘', 'ON', '’', '!', 'EVERYONE', 'WANTS', 'THEIR', 'SHARE', 'OF', 'THE', 'PROFITS', '!', '!', '!']","['the', 'money', 'competition', 'is', '‘', 'on', '’', '!', 'everyone', 'wants', 'their', 'share', 'of', 'the', 'profits', '!', '!', '!']","['the', 'money', 'competition', 'is', '‘', 'on', '’', 'everyone', 'wants', 'their', 'share', 'of', 'the', 'profits']","['money', 'competition', '‘', '’', 'everyone', 'wants', 'share', 'profits']","[('money', 'NN'), ('competition', 'NN'), ('‘', 'NNP'), ('’', 'NNP'), ('everyone', 'NN'), ('wants', 'VBZ'), ('share', 'NN'), ('profits', 'NNS')]","[('money', 'n'), ('competition', 'n'), ('‘', 'n'), ('’', 'n'), ('everyone', 'n'), ('wants', 'v'), ('share', 'n'), ('profits', 'n')]","['money', 'competition', '‘', '’', 'everyone', 'want', 'share', 'profit']"
182,Johnson & Johnson unveils one-dose COVID-19 jab,Sky News,"82,180 views","Jan 29, 2021",who thought boris took the vaccine LOOOOL,3,"['who', 'thought', 'boris', 'took', 'the', 'vaccine', 'LOOOOL']",who thought boris took the vaccine LOOOOL,"['who', 'thought', 'boris', 'took', 'the', 'vaccine', 'LOOOOL']","['who', 'thought', 'boris', 'took', 'the', 'vaccine', 'looool']","['who', 'thought', 'boris', 'took', 'the', 'vaccine', 'looool']","['thought', 'boris', 'took', 'vaccine', 'looool']","[('thought', 'VBN'), ('boris', 'NNS'), ('took', 'VBD'), ('vaccine', 'NN'), ('looool', 'NN')]","[('thought', 'v'), ('boris', 'n'), ('took', 'v'), ('vaccine', 'n'), ('looool', 'n')]","['think', 'boris', 'take', 'vaccine', 'looool']"
183,Johnson & Johnson unveils one-dose COVID-19 jab,Sky News,"82,180 views","Jan 29, 2021",Oh how rich these charms are getting on the back of unfounded fear,4,"['Oh', 'how', 'rich', 'these', 'charms', 'are', 'getting', 'on', 'the', 'back', 'of', 'unfounded', 'fear']",Oh how rich these charms are getting on the back of unfounded fear,"['Oh', 'how', 'rich', 'these', 'charms', 'are', 'getting', 'on', 'the', 'back', 'of', 'unfounded', 'fear']","['oh', 'how', 'rich', 'these', 'charms', 'are', 'getting', 'on', 'the', 'back', 'of', 'unfounded', 'fear']","['oh', 'how', 'rich', 'these', 'charms', 'are', 'getting', 'on', 'the', 'back', 'of', 'unfounded', 'fear']","['oh', 'rich', 'charms', 'getting', 'back', 'unfounded', 'fear']","[('oh', 'UH'), ('rich', 'JJ'), ('charms', 'NNS'), ('getting', 'VBG'), ('back', 'RB'), ('unfounded', 'JJ'), ('fear', 'NN')]","[('oh', 'n'), ('rich', 'a'), ('charms', 'n'), ('getting', 'v'), ('back', 'n'), ('unfounded', 'a'), ('fear', 'n')]","['oh', 'rich', 'charm', 'get', 'back', 'unfounded', 'fear']"
184,Johnson & Johnson unveils one-dose COVID-19 jab,Sky News,"82,180 views","Jan 29, 2021",I'm gonna wash that cove right outta my hair,5,"['I am', 'going to', 'wash', 'that', 'cove', 'right', 'outta', 'my', 'hair']",I am going to wash that cove right outta my hair,"['I', 'am', 'going', 'to', 'wash', 'that', 'cove', 'right', 'outta', 'my', 'hair']","['i', 'am', 'going', 'to', 'wash', 'that', 'cove', 'right', 'outta', 'my', 'hair']","['i', 'am', 'going', 'to', 'wash', 'that', 'cove', 'right', 'outta', 'my', 'hair']","['going', 'wash', 'cove', 'right', 'outta', 'hair']","[('going', 'VBG'), ('wash', 'NN'), ('cove', 'VB'), ('right', 'JJ'), ('outta', 'NN'), ('hair', 'NN')]","[('going', 'v'), ('wash', 'n'), ('cove', 'v'), ('right', 'a'), ('outta', 'n'), ('hair', 'n')]","['go', 'wash', 'cove', 'right', 'outta', 'hair']"
185,Johnson & Johnson unveils one-dose COVID-19 jab,Sky News,"82,180 views","Jan 29, 2021",is this the same johnson and johnson that got sued for talcum powder that caused cancer?,12,"['is', 'this', 'the', 'same', 'johnson', 'and', 'johnson', 'that', 'got', 'sued', 'for', 'talcum', 'powder', 'that', 'caused', 'cancer?']",is this the same johnson and johnson that got sued for talcum powder that caused cancer?,"['is', 'this', 'the', 'same', 'johnson', 'and', 'johnson', 'that', 'got', 'sued', 'for', 'talcum', 'powder', 'that', 'caused', 'cancer', '?']","['is', 'this', 'the', 'same', 'johnson', 'and', 'johnson', 'that', 'got', 'sued', 'for', 'talcum', 'powder', 'that', 'caused', 'cancer', '?']","['is', 'this', 'the', 'same', 'johnson', 'and', 'johnson', 'that', 'got', 'sued', 'for', 'talcum', 'powder', 'that', 'caused', 'cancer']","['johnson', 'johnson', 'got', 'sued', 'talcum', 'powder', 'caused', 'cancer']","[('johnson', 'NN'), ('johnson', 'NN'), ('got', 'VBD'), ('sued', 'VBN'), ('talcum', 'JJ'), ('powder', 'NN'), ('caused', 'VBD'), ('cancer', 'NN')]","[('johnson', 'n'), ('johnson', 'n'), ('got', 'v'), ('sued', 'v'), ('talcum', 'a'), ('powder', 'n'), ('caused', 'v'), ('cancer', 'n')]","['johnson', 'johnson', 'get', 'sue', 'talcum', 'powder', 'cause', 'cancer']"
186,Johnson & Johnson unveils one-dose COVID-19 jab,Sky News,"82,180 views","Jan 29, 2021","suddenly everybody is making Covid vaccines, soon we are going to cook our own vaccines because everyone can do it",44,"['suddenly', 'everybody', 'is', 'making', 'Covid', 'vaccines,', 'soon', 'we', 'are', 'going', 'to', 'cook', 'our', 'own', 'vaccines', 'because', 'everyone', 'can', 'do', 'it']","suddenly everybody is making Covid vaccines, soon we are going to cook our own vaccines because everyone can do it","['suddenly', 'everybody', 'is', 'making', 'Covid', 'vaccines', ',', 'soon', 'we', 'are', 'going', 'to', 'cook', 'our', 'own', 'vaccines', 'because', 'everyone', 'can', 'do', 'it']","['suddenly', 'everybody', 'is', 'making', 'covid', 'vaccines', ',', 'soon', 'we', 'are', 'going', 'to', 'cook', 'our', 'own', 'vaccines', 'because', 'everyone', 'can', 'do', 'it']","['suddenly', 'everybody', 'is', 'making', 'covid', 'vaccines', 'soon', 'we', 'are', 'going', 'to', 'cook', 'our', 'own', 'vaccines', 'because', 'everyone', 'can', 'do', 'it']","['suddenly', 'everybody', 'making', 'covid', 'vaccines', 'soon', 'going', 'cook', 'vaccines', 'everyone']","[('suddenly', 'RB'), ('everybody', 'NN'), ('making', 'VBG'), ('covid', 'JJ'), ('vaccines', 'NNS'), ('soon', 'RB'), ('going', 'VBG'), ('cook', 'NN'), ('vaccines', 'NNS'), ('everyone', 'NN')]","[('suddenly', 'n'), ('everybody', 'n'), ('making', 'v'), ('covid', 'a'), ('vaccines', 'n'), ('soon', 'n'), ('going', 'v'), ('cook', 'n'), ('vaccines', 'n'), ('everyone', 'n')]","['suddenly', 'everybody', 'make', 'covid', 'vaccine', 'soon', 'go', 'cook', 'vaccine', 'everyone']"
187,Johnson & Johnson unveils one-dose COVID-19 jab,Sky News,"82,180 views","Jan 29, 2021",Will there be a collectors album for Christmas?,10,"['Will', 'there', 'be', 'a', 'collectors', 'album', 'for', 'Christmas?']",Will there be a collectors album for Christmas?,"['Will', 'there', 'be', 'a', 'collectors', 'album', 'for', 'Christmas', '?']","['will', 'there', 'be', 'a', 'collectors', 'album', 'for', 'christmas', '?']","['will', 'there', 'be', 'a', 'collectors', 'album', 'for', 'christmas']","['collectors', 'album', 'christmas']","[('collectors', 'NNS'), ('album', 'VBP'), ('christmas', 'NN')]","[('collectors', 'n'), ('album', 'v'), ('christmas', 'n')]","['collector', 'album', 'christmas']"
188,Johnson & Johnson unveils one-dose COVID-19 jab,Sky News,"82,180 views","Jan 29, 2021",I'm brewing some out in my garden shed.  £1 a hit.,82,"['I am', 'brewing', 'some', 'out', 'in', 'my', 'garden', 'she would.', '£1', 'a', 'hit.']",I am brewing some out in my garden she would. £1 a hit.,"['I', 'am', 'brewing', 'some', 'out', 'in', 'my', 'garden', 'she', 'would', '.', '£1', 'a', 'hit', '.']","['i', 'am', 'brewing', 'some', 'out', 'in', 'my', 'garden', 'she', 'would', '.', '£1', 'a', 'hit', '.']","['i', 'am', 'brewing', 'some', 'out', 'in', 'my', 'garden', 'she', 'would', '£1', 'a', 'hit']","['brewing', 'garden', 'would', '£1', 'hit']","[('brewing', 'NN'), ('garden', 'NN'), ('would', 'MD'), ('£1', 'VB'), ('hit', 'VB')]","[('brewing', 'n'), ('garden', 'n'), ('would', 'n'), ('£1', 'v'), ('hit', 'v')]","['brewing', 'garden', 'would', '£1', 'hit']"
189,Johnson & Johnson unveils one-dose COVID-19 jab,Sky News,"82,180 views","Jan 29, 2021","Oh look,a bleach company making a covid vaccine",10,"['Oh', 'look,a', 'bleach', 'company', 'making', 'a', 'covid', 'vaccine']","Oh look,a bleach company making a covid vaccine","['Oh', 'look', ',', 'a', 'bleach', 'company', 'making', 'a', 'covid', 'vaccine']","['oh', 'look', ',', 'a', 'bleach', 'company', 'making', 'a', 'covid', 'vaccine']","['oh', 'look', 'a', 'bleach', 'company', 'making', 'a', 'covid', 'vaccine']","['oh', 'look', 'bleach', 'company', 'making', 'covid', 'vaccine']","[('oh', 'JJ'), ('look', 'NN'), ('bleach', 'NN'), ('company', 'NN'), ('making', 'VBG'), ('covid', 'JJ'), ('vaccine', 'NN')]","[('oh', 'a'), ('look', 'n'), ('bleach', 'n'), ('company', 'n'), ('making', 'v'), ('covid', 'a'), ('vaccine', 'n')]","['oh', 'look', 'bleach', 'company', 'make', 'covid', 'vaccine']"
