url,link_title,channel,no_of_views,time_uploaded,comment,author,comment_posted,no_of_replies,upvotes,downvotes
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,Thank you!,Lucky Monkey,,,1
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,"Good briefing, but does the guy in the center realize how OFTEN HE RUBBED HIS NOSE......!?",littlebirdie2,,,4
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,Lockstep in Play.,Justin Saucier,,,
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,"Dr. Fauci is free again!!!  Great to have you--and your invaluable expertise--back, sir!",Terry Ann Gallagher,,,3
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,Thanks for updates,Anita Vaid,,,2
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,"Let me guess, maybe 3 masks is the answer... eye roll",Mark Smith,,,4
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,Yyyyy do they make sure oil and other thing is taken care of  what about us their sending out  billion but won send us anything we been waiting 4 one year,Annette Hemingway,,,1
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,Poor fu are killing  us,Don Jones,,,
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,Excellent and succinct briefing,05gucci,,,12
https://www.youtube.com/watch?v=U5W2f23pIrA,"Live: Fauci, White House Covid Response Team Hold Briefing | NBC News",NBC News,"139,581 views",Streamed live 13 hours ago,Emts giving shots???,David Rodriguez,,,
